613	3
-5.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
-4.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
-3.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
-2.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
-1.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
0.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
1.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
2.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
3.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
4.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
5.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
6.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
7.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
8.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
9.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
10.0000	-9.0000	0.0000	340282346638528859811704183484516925440.0000
-11.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
-10.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
-9.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
-8.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
-7.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
-6.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
-5.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
-4.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
-3.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
-2.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
-1.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
0.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
1.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
2.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
3.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
4.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
5.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
6.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
7.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
8.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
9.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
10.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
11.0000	-8.0000	0.0000	340282346638528859811704183484516925440.0000
-12.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
-11.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
-10.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
-9.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
-8.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
-7.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
-6.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
-5.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
-4.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
-3.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
-2.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
-1.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
0.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
1.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
2.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
3.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
4.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
5.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
6.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
7.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
8.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
9.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
10.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
11.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
12.0000	-7.0000	0.0000	340282346638528859811704183484516925440.0000
-12.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
-11.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
-10.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
-9.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
-8.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
-7.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
-6.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
-5.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
-4.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
-3.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
-2.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
-1.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
0.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
1.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
2.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
3.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
4.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
5.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
6.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
7.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
8.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
9.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
10.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
11.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
12.0000	-6.0000	0.0000	340282346638528859811704183484516925440.0000
-13.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
-12.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
-11.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
-10.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
-9.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
-8.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
-7.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
-6.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
-5.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
-4.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
-3.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
-2.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
-1.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
0.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
1.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
2.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
3.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
4.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
5.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
6.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
7.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
8.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
9.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
10.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
11.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
12.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
13.0000	-5.0000	0.0000	340282346638528859811704183484516925440.0000
-13.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
-12.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
-11.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
-10.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
-9.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
-8.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
-7.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
-6.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
-5.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
-4.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
-3.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
-2.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
-1.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
0.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
1.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
2.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
3.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
4.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
5.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
6.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
7.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
8.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
9.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
10.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
11.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
12.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
13.0000	-4.0000	0.0000	340282346638528859811704183484516925440.0000
-13.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
-12.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
-11.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
-10.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
-9.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
-8.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
-7.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
-6.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
-5.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
-4.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
-3.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
-2.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
-1.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
0.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
1.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
2.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
3.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
4.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
5.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
6.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
7.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
8.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
9.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
10.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
11.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
12.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
13.0000	-3.0000	0.0000	340282346638528859811704183484516925440.0000
-13.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
-12.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
-11.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
-10.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
-9.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
-8.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
-7.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
-6.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
-5.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
-4.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
-3.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
-2.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
-1.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
0.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
1.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
2.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
3.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
4.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
5.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
6.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
7.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
8.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
9.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
10.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
11.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
12.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
13.0000	-2.0000	0.0000	340282346638528859811704183484516925440.0000
-13.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
-12.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
-11.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
-10.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
-9.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
-8.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
-7.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
-6.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
-5.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
-4.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
-3.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
-2.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
-1.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
0.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
1.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
2.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
3.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
4.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
5.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
6.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
7.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
8.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
9.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
10.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
11.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
12.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
13.0000	-1.0000	0.0000	340282346638528859811704183484516925440.0000
-14.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
-13.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
-12.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
-11.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
-10.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
-9.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
-8.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
-7.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
-6.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
-5.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
-4.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
-3.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
-2.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
-1.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
0.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
1.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
2.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
3.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
4.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
5.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
6.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
7.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
8.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
9.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
10.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
11.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
12.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
13.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
14.0000	0.0000	0.0000	340282346638528859811704183484516925440.0000
-13.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
-12.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
-11.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
-10.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
-9.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
-8.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
-7.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
-6.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
-5.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
-4.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
-3.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
-2.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
-1.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
0.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
1.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
2.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
3.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
4.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
5.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
6.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
7.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
8.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
9.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
10.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
11.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
12.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
13.0000	1.0000	0.0000	340282346638528859811704183484516925440.0000
-13.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
-12.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
-11.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
-10.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
-9.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
-8.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
-7.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
-6.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
-5.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
-4.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
-3.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
-2.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
-1.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
0.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
1.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
2.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
3.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
4.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
5.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
6.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
7.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
8.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
9.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
10.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
11.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
12.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
13.0000	2.0000	0.0000	340282346638528859811704183484516925440.0000
-13.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
-12.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
-11.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
-10.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
-9.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
-8.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
-7.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
-6.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
-5.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
-4.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
-3.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
-2.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
-1.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
0.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
1.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
2.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
3.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
4.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
5.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
6.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
7.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
8.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
9.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
10.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
11.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
12.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
13.0000	3.0000	0.0000	340282346638528859811704183484516925440.0000
-13.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
-12.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
-11.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
-10.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
-9.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
-8.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
-7.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
-6.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
-5.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
-4.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
-3.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
-2.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
-1.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
0.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
1.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
2.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
3.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
4.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
5.0000	4.0000	0.0000	340282346638528859811704183484516925440.0000
